Sat Mar 14 21:33:07 +0000 2015,"If people aware of Faroe whaling, would they visit?"
Sat Mar 14 21:41:54 +0000 2015,Real Men Don't Whale
Sat Mar 14 21:41:54 +0000 2015,history
Sat Mar 14 21:41:54 +0000 2015,whaling
Sat Mar 14 21:41:54 +0000 2015,making whaling ancient history
Sat Mar 14 21:41:54 +0000 2015,#SeaShepherd
Sat Mar 14 22:40:59 +0000 2015,But whaling tradition discourages many visitors!
Sat Mar 14 22:40:59 +0000 2015,whaling tradition
Sat Mar 14 23:10:00 +0000 2015,end of whaling &amp; dolphin hunting in Japan
Sat Mar 14 23:10:00 +0000 2015,end
Sat Mar 14 23:10:00 +0000 2015,in Japan
Sat Mar 14 23:10:00 +0000 2015,dolphin hunting
Sat Mar 14 23:10:00 +0000 2015,hunting
Sat Mar 14 23:10:00 +0000 2015,#Tweet4Taiji
Sat Mar 14 23:10:00 +0000 2015,whaling &amp; dolphin hunting
Sat Mar 14 23:10:00 +0000 2015,Japan
Sat Mar 14 23:10:00 +0000 2015,Stop eating whale &amp; dolphin meat_dot_
Sat Mar 14 23:10:00 +0000 2015,whaling &amp; dolphin hunting in Japan
Sat Mar 14 23:10:00 +0000 2015,whaling
Sat Mar 14 23:10:00 +0000 2015,whale &amp; dolphin meat_dot_
Sat Mar 14 23:18:06 +0000 2015,"whaling bays,"
Sat Mar 14 23:18:06 +0000 2015,whaling
Sat Mar 14 23:18:06 +0000 2015,Faroe Grind
Sat Mar 14 23:18:06 +0000 2015,"With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind"
Sat Mar 14 23:36:26 +0000 2015,Denmark is Pro Whaling as they support Faroe’s Grindadrap
Sat Mar 14 23:45:49 +0000 2015,#Tweet4Taiji
Sat Mar 14 23:45:49 +0000 2015,#opkillingbay
Sat Mar 14 23:45:49 +0000 2015,allow whaling_dot_
Sat Mar 14 23:45:49 +0000 2015,#tweet4dolphins
Sat Mar 14 23:45:49 +0000 2015,whaling_dot_
Sat Mar 14 23:48:54 +0000 2015,"regards (=^^=)
Whaling"
Sat Mar 14 23:48:54 +0000 2015,"regards (=^^=)
Whaling adamantly opposition"
Sun Mar 08 22:09:22 +0000 2015,Whaling &amp; dolphin hunting
Sun Mar 08 22:09:22 +0000 2015,Whaling &amp; dolphin
Sun Mar 08 22:09:22 +0000 2015,ended_dot_
Sun Mar 08 22:09:22 +0000 2015,hunting must
Sun Mar 08 22:09:22 +0000 2015,Whaling &amp; dolphin hunting must be ended_dot_
Sun Mar 08 22:09:22 +0000 2015,#Tweet4Taiji_dot_ #thecove
Sun Mar 08 22:09:22 +0000 2015,must
Sun Mar 08 22:09:22 +0000 2015,be ended_dot_
Sun Mar 08 23:18:27 +0000 2015,#savethearctic #greenpeace
Sun Mar 15 00:15:38 +0000 2015,Whaling
Sun Mar 15 00:30:05 +0000 2015,whaling
Sun Mar 15 00:31:20 +0000 2015,#BloodEclipse
Sun Mar 15 00:31:20 +0000 2015,whaling
Sun Mar 15 00:31:20 +0000 2015,whaling Tradition_dot_
Sun Mar 15 00:39:07 +0000 2015,Whaling
Sun Mar 15 00:39:07 +0000 2015,National Anthems of Great Current Whaling Nations
Sun Mar 15 00:59:38 +0000 2015,Whales Must Be Protected in U_dot_S_dot_ Waters
Sun Mar 15 00:59:38 +0000 2015,Whaling
Sun Mar 15 00:59:38 +0000 2015,Makah Whaling – Whales Must Be Protected in U_dot_S_dot_ Waters
Sun Mar 15 00:59:38 +0000 2015,Whales
Sun Mar 15 01:03:09 +0000 2015,whaling tradition discourages many visitors!
Sun Mar 15 01:05:34 +0000 2015,"whaling bays,"
Sun Mar 15 01:26:02 +0000 2015,i'm whaling_dot_
Sun Mar 15 01:26:02 +0000 2015,whaling_dot_
Sun Mar 15 01:39:06 +0000 2015,End whaling
Sun Mar 15 01:39:06 +0000 2015,whaling
Sun Mar 15 01:39:06 +0000 2015,End whaling and the dolphin hunt now_dot_
Sun Mar 15 01:39:06 +0000 2015,dolphin
Sun Mar 15 01:39:06 +0000 2015,dolphin hunt
Sun Mar 15 01:39:06 +0000 2015,Japan
Sun Mar 15 01:39:06 +0000 2015,#Tweet4Taiji_dot_
Sun Mar 15 01:44:15 +0000 2015,Denmark is Pro-Whaling_dot_
Sun Mar 15 02:55:11 +0000 2015,whaling
Sun Mar 15 02:55:11 +0000 2015,cruel whaling
Sun Mar 15 03:21:22 +0000 2015,whaling debate
Sun Mar 15 03:21:22 +0000 2015,whaling
Sun Mar 15 03:21:22 +0000 2015,Makah whaling debate
Sun Mar 15 03:43:12 +0000 2015,Whaling
Sun Mar 15 03:49:13 +0000 2015,Japan: End Illegal Antarctic Whaling
Sun Mar 15 03:49:13 +0000 2015,Tell Japan:
Sun Mar 15 03:49:13 +0000 2015,Whaling
Sun Mar 15 03:49:13 +0000 2015,Antarctic Whaling
Sun Mar 15 03:49:13 +0000 2015,Japan: End Illegal Antarctic Whaling Today!
Sun Mar 15 03:49:13 +0000 2015,End Illegal Antarctic Whaling Today!
Sun Mar 15 03:49:13 +0000 2015,Japan:
Sun Mar 15 03:49:58 +0000 2015,sign Japan: End Illegal Antarctic Whaling
Sun Mar 15 03:49:58 +0000 2015,Whaling
Sun Mar 15 03:49:58 +0000 2015,Antarctic Whaling
Sun Mar 15 03:49:58 +0000 2015,Please sign Japan: End Illegal Antarctic Whaling Today!
Sun Mar 15 03:49:58 +0000 2015,#whales
Sun Mar 15 03:49:58 +0000 2015,sign Japan:
Sun Mar 15 03:49:58 +0000 2015,Illegal Antarctic Whaling
Sun Mar 15 03:49:58 +0000 2015,sign Japan: End
Sun Mar 15 04:03:18 +0000 2015,"whaling bays,"
Sun Mar 15 04:06:45 +0000 2015,Tell Japan:
Sun Mar 15 04:06:45 +0000 2015,Tell Japan: End Illegal Antarctic Whaling Today!
Sun Mar 15 04:06:45 +0000 2015,End Illegal Antarctic Whaling
Sun Mar 15 04:06:45 +0000 2015,Whaling
Sun Mar 15 04:06:45 +0000 2015,Tell Japan: End Illegal Antarctic Whaling
Sun Mar 15 04:06:45 +0000 2015,Whaling Today!
Sun Mar 15 04:06:45 +0000 2015,Antarctic Whaling
Sun Mar 15 04:06:45 +0000 2015,Japan:
Sun Mar 15 04:06:45 +0000 2015,Tell Japan: End
Sun Mar 15 04:15:54 +0000 2015,Whaling
Sun Mar 15 04:15:54 +0000 2015,#ShutTaijiDown #tweet4dolphins #opkillingbay
Sun Mar 15 04:15:54 +0000 2015,Whaling Facts
Sun Mar 15 04:15:54 +0000 2015,#Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd #coveguardians
Sun Mar 15 04:15:54 +0000 2015,#tweet4dolphins
Sun Mar 15 05:09:10 +0000 2015,"""Southern Ocean Whale Sanctuary"""
Sun Mar 15 05:09:10 +0000 2015,"""no hunt zone"""
Sun Mar 15 05:09:10 +0000 2015,"Whale Sanctuary"""
Sun Mar 15 05:09:10 +0000 2015,area designated
Sun Mar 15 05:10:50 +0000 2015,Whaling
Sun Mar 15 05:10:50 +0000 2015,#seashepherd
Sun Mar 15 05:10:50 +0000 2015,Whaling Nations
Sun Mar 15 05:11:06 +0000 2015,whaling
Sun Mar 15 05:11:06 +0000 2015,whaling filthy lucre
Sun Mar 15 06:07:03 +0000 2015,Whaling
Sun Mar 15 07:30:07 +0000 2015,Whaling
Sun Mar 15 08:49:17 +0000 2015,Whaling in AmericaEric
Sun Mar 15 08:49:17 +0000 2015,History of Whaling
Sun Mar 15 08:51:50 +0000 2015,sign Japan: End Illegal Antarctic Whaling
Sun Mar 15 08:51:50 +0000 2015,#whales #conservation #AnimalRights
Sun Mar 15 08:51:50 +0000 2015,Whaling
Sun Mar 15 08:51:50 +0000 2015,Antarctic Whaling
Sun Mar 15 08:51:50 +0000 2015,sign Japan:
Sun Mar 15 08:51:50 +0000 2015,#whales
Sun Mar 15 08:51:50 +0000 2015,sign Japan: End Illegal Antarctic Whaling Today!
Sun Mar 15 08:51:50 +0000 2015,End Illegal Antarctic Whaling Today!
Sun Mar 15 08:51:50 +0000 2015,Illegal Antarctic Whaling
Sun Mar 15 09:53:14 +0000 2015,#BloodEclipse
Sun Mar 15 09:53:14 +0000 2015,Whaling
Sun Mar 15 09:53:14 +0000 2015,Pro Whaling
Sun Mar 15 09:54:01 +0000 2015,Pro-Whaling_dot_
Sun Mar 15 09:54:01 +0000 2015,Denmark is Pro-Whaling_dot_
Sun Mar 15 10:09:58 +0000 2015,Japan MUST stop whaling &amp; dolphin hunting_dot_
Sun Mar 15 10:09:58 +0000 2015,dolphin hunting_dot_
Sun Mar 15 10:09:58 +0000 2015,dolphin hunting_dot_ Japan
Sun Mar 15 10:09:58 +0000 2015,whaling
Sun Mar 15 10:09:58 +0000 2015,stop whaling
Sun Mar 15 10:09:58 +0000 2015,Japan MUST stop whaling
Sun Mar 15 10:09:58 +0000 2015,dolphin hunting_dot_ Japan MUST increase Australian pork imports_dot_
Sun Mar 15 10:09:58 +0000 2015,Japan
Sun Mar 15 11:18:14 +0000 2015,"whaling bays,"
Sun Mar 15 11:18:14 +0000 2015,whaling
Sun Mar 15 11:18:14 +0000 2015,Faroe Grind
Sun Mar 15 11:41:57 +0000 2015,End it!
Sun Mar 15 11:41:57 +0000 2015,Denmark is Pro-Whaling_dot_
Sun Mar 15 12:20:34 +0000 2015,#BloodEclipse
Sun Mar 15 12:20:34 +0000 2015,whaling
Sun Mar 15 12:20:34 +0000 2015,cruel
Sun Mar 15 12:20:34 +0000 2015,cruel whaling
Sun Mar 15 12:23:08 +0000 2015,Whaling
Sun Mar 15 14:09:29 +0000 2015,tainted
Sun Mar 15 14:09:29 +0000 2015,tainted only by the tradition of whaling_dot_
Sun Mar 15 14:09:29 +0000 2015,"Rugged and wild,"
Sun Mar 15 14:09:29 +0000 2015,whaling_dot_
Sun Mar 15 14:11:25 +0000 2015,whaling tradition?
Sun Mar 15 14:11:25 +0000 2015,whaling
Sun Mar 15 14:11:25 +0000 2015,cruel whaling tradition?
Sun Mar 15 14:14:43 +0000 2015,whaling
Sun Mar 15 14:14:43 +0000 2015,Faroe Grind
Sun Mar 15 14:48:40 +0000 2015,Pro-Whaling_dot_
Sun Mar 15 15:05:01 +0000 2015,whaling
Sun Mar 15 15:05:17 +0000 2015,whaling
Sun Mar 15 15:05:17 +0000 2015,"against Faroes outdated, cruel whaling tradition?"
Sun Mar 15 15:38:07 +0000 2015,witness
Sun Mar 15 15:38:07 +0000 2015,Faroes Grind
Sun Mar 15 15:38:07 +0000 2015,"23 whaling bays,"
Sun Mar 15 15:38:07 +0000 2015,tourists
Sun Mar 15 15:38:07 +0000 2015,"whaling bays,"
Sun Mar 15 16:49:24 +0000 2015,"whaling bays,"
Sun Mar 15 16:52:44 +0000 2015,whaling
Sun Mar 15 17:09:33 +0000 2015,Whaling
Sun Mar 15 17:09:33 +0000 2015,National Anthems of Great Current Whaling Nations
Sun Mar 15 17:09:33 +0000 2015,Whaling Nations
Sun Mar 15 17:09:33 +0000 2015,#seashepherd
Sun Mar 15 17:17:00 +0000 2015,#BloodEclipse
Sun Mar 15 17:17:00 +0000 2015,Whaling
Sun Mar 15 17:17:00 +0000 2015,Pro Whaling
Sun Mar 15 17:38:58 +0000 2015,Japan MUST stop whaling &amp; dolphin hunting_dot_
Sun Mar 15 17:38:58 +0000 2015,#Tweet4Taiji
Sun Mar 15 17:38:58 +0000 2015,whaling &amp; dolphin hunting_dot_
Sun Mar 15 17:38:58 +0000 2015,dolphin hunting_dot_ Japan
Sun Mar 15 17:38:58 +0000 2015,whaling
Sun Mar 15 17:38:58 +0000 2015,Japan
Sun Mar 15 17:38:58 +0000 2015,dolphin hunting_dot_
Sun Mar 15 18:03:22 +0000 2015,"whaling,"
Sun Mar 15 18:19:31 +0000 2015,whaling
Sun Mar 15 18:19:31 +0000 2015,stop illegal whaling
Sun Mar 15 18:19:31 +0000 2015,illegal whaling
Sun Mar 15 18:29:49 +0000 2015,whaling
Sun Mar 15 18:29:49 +0000 2015,stop illegal whaling
Sun Mar 15 18:29:49 +0000 2015,illegal whaling
Sun Mar 15 19:10:22 +0000 2015,tainted
Sun Mar 15 19:10:22 +0000 2015,tradition of whaling_dot_ #BloodEclipse
Sun Mar 15 19:16:53 +0000 2015,whaling
Sun Mar 15 19:16:53 +0000 2015,"When will Denmark take a stand against Faroes outdated, cruel whaling tradition?"
Sun Mar 15 19:21:20 +0000 2015,@SeaShepherd_USA
Sun Mar 15 19:36:39 +0000 2015,"slaughter tallied_dot_
Mind"
Sun Mar 15 19:36:39 +0000 2015,"whale for the killing_dot_
Cetacean"
Sun Mar 15 19:36:39 +0000 2015,#whales
Sun Mar 15 19:36:39 +0000 2015,whale
Sun Mar 15 19:36:39 +0000 2015,"killing_dot_
Cetacean"
Sun Mar 15 19:36:39 +0000 2015,"whale for the killing_dot_
Cetacean slaughter"
Sun Mar 15 19:46:43 +0000 2015,balanced arguments about whaling_dot_
Sun Mar 15 19:46:43 +0000 2015,@SavetheDolphin1
Sun Mar 15 19:50:37 +0000 2015,whaling
Sun Mar 15 19:50:37 +0000 2015,"With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind"
Sun Mar 15 20:21:10 +0000 2015,Dolphin Hunting?
Sun Mar 15 20:21:10 +0000 2015,Whale Watching in Japan:
Sun Mar 15 20:21:10 +0000 2015,Whaling
Sun Mar 15 20:21:10 +0000 2015,Dolphin
Sun Mar 15 20:21:10 +0000 2015,Japan:
Sun Mar 15 20:21:10 +0000 2015,Japan
Sun Mar 15 20:21:10 +0000 2015,Whale Watching
Sun Mar 15 20:21:10 +0000 2015,Watching
Sun Mar 15 20:21:17 +0000 2015,whaling
Sun Mar 15 20:21:17 +0000 2015,"outdated, cruel whaling tradition?"
Sun Mar 15 20:21:26 +0000 2015,#BloodEclipse
Sun Mar 15 20:21:26 +0000 2015,"whaling bays,"
Sun Mar 15 20:21:26 +0000 2015,whaling
Sun Mar 15 20:22:54 +0000 2015,tradition of whaling_dot_
Sun Mar 15 20:22:54 +0000 2015,whaling_dot_
Sun Mar 15 21:02:42 +0000 2015,whaling
Sun Mar 15 21:02:42 +0000 2015,whaling tradition discourages many visitors!
Sun Mar 15 21:06:25 +0000 2015,3 Million Whales
Sun Mar 15 21:06:25 +0000 2015,whaling
Sun Mar 15 21:06:25 +0000 2015,International whaling bans
Sun Mar 15 21:06:25 +0000 2015,Humans Killed Nearly 3 Million Whales in the 20th Century:
Sun Mar 15 21:06:25 +0000 2015,Whales
Sun Mar 15 21:06:25 +0000 2015,Killed
Sun Mar 15 21:06:31 +0000 2015,Killed Nearly 3 Million Whales
Sun Mar 15 21:06:31 +0000 2015,International whaling
Sun Mar 15 21:06:37 +0000 2015,whaling
Sun Mar 15 21:06:37 +0000 2015,Million Whales
Sun Mar 15 21:06:37 +0000 2015,International whaling bans
Sun Mar 15 21:06:37 +0000 2015,Killed Nearly 3 Million Whales
Sun Mar 15 21:06:37 +0000 2015,Killed
Sun Mar 15 21:06:37 +0000 2015,Whales
Sun Mar 15 21:06:38 +0000 2015,whaling
Sun Mar 15 21:06:38 +0000 2015,International whaling bans
Sun Mar 15 21:06:38 +0000 2015,Humans Killed Nearly 3 Million Whales in the 20th Century:
Sun Mar 15 21:06:38 +0000 2015,Whales
Sun Mar 15 21:06:51 +0000 2015,whaling
Sun Mar 15 21:06:51 +0000 2015,Humans Killed Nearly 3 Million Whales
Sun Mar 15 21:06:51 +0000 2015,Whales
Sun Mar 15 21:06:54 +0000 2015,whaling
Sun Mar 15 21:06:54 +0000 2015,Humans Killed
Sun Mar 15 21:06:54 +0000 2015,Humans Killed Nearly 3 Million Whales
Sun Mar 15 21:06:54 +0000 2015,International whaling
Sun Mar 15 21:06:54 +0000 2015,whaling bans
Sun Mar 15 21:06:54 +0000 2015,Killed
Sun Mar 15 21:06:54 +0000 2015,Whales
Sun Mar 15 21:07:01 +0000 2015,whaling
Sun Mar 15 21:07:01 +0000 2015,International whaling bans
Sun Mar 15 21:07:01 +0000 2015,Humans Killed Nearly 3 Million Whales
Sun Mar 15 21:07:01 +0000 2015,International whaling bans have
Sun Mar 15 21:07:01 +0000 2015,Whales
Sun Mar 15 21:09:42 +0000 2015,Denmark is Pro Whaling as they support Faroe's Grindadrap
Sun Mar 15 21:09:42 +0000 2015,Pro Whaling
Sun Mar 15 21:28:17 +0000 2015,whaling
Sun Mar 15 21:41:12 +0000 2015,Whaling
Sun Mar 15 21:41:12 +0000 2015,Whaling
Sun Mar 15 21:41:12 +0000 2015,Pro Whaling
Sun Mar 15 21:56:21 +0000 2015,"Faroes outdated, cruel whaling tradition?"
Sun Mar 15 21:56:21 +0000 2015,whaling tradition?
Sun Mar 15 22:03:35 +0000 2015,Killed Nearly
Sun Mar 15 22:03:35 +0000 2015,whaling
Sun Mar 15 22:03:35 +0000 2015,International whaling bans
Sun Mar 15 22:03:35 +0000 2015,Humans Killed Nearly 3 Million Whales
Sun Mar 15 22:03:35 +0000 2015,Nearly 3 Million Whales
Sun Mar 15 22:03:35 +0000 2015,Whales
Sun Mar 15 22:03:35 +0000 2015,Killed
Sun Mar 15 22:05:35 +0000 2015,3 million whales
Sun Mar 15 22:05:35 +0000 2015,commercial whaling_dot_
Sun Mar 15 22:05:35 +0000 2015,3 million whales were killed
Sun Mar 15 22:05:35 +0000 2015,3 million whales were killed in 20th century due to commercial whaling_dot_
Sun Mar 15 22:05:35 +0000 2015,whales
Sun Mar 15 22:05:35 +0000 2015,killed
Sun Mar 15 22:05:35 +0000 2015,#Whales #CommercialWhaling
Sun Mar 15 22:05:35 +0000 2015,whales slaughtered
Sun Mar 15 22:05:57 +0000 2015,3 million whales were killed in 20th century
Sun Mar 15 22:05:57 +0000 2015,commercial whaling_dot_
Sun Mar 15 22:05:57 +0000 2015,3 million whales were killed
Sun Mar 15 22:05:57 +0000 2015,whaling_dot_
Sun Mar 15 22:05:57 +0000 2015,whales
Sun Mar 15 22:05:57 +0000 2015,Report says 3 million whales were killed in 20th century due to commercial whaling_dot_
Sun Mar 15 22:17:59 +0000 2015,3 million whales
Sun Mar 15 22:17:59 +0000 2015,commercial whaling_dot_
Sun Mar 15 22:17:59 +0000 2015,whaling_dot_
Sun Mar 15 22:17:59 +0000 2015,3 million whales were killed
Sun Mar 15 22:17:59 +0000 2015,whales were killed
Sun Mar 15 22:17:59 +0000 2015,killed
Sun Mar 15 22:31:12 +0000 2015,Whaling
Sun Mar 15 22:31:12 +0000 2015,Denmark
Sun Mar 15 22:31:12 +0000 2015,Pro Whaling
Sun Mar 15 22:32:44 +0000 2015,killed
Sun Mar 15 22:32:44 +0000 2015,whaling_dot_
Sun Mar 15 22:32:44 +0000 2015,whales
Sun Mar 15 22:35:57 +0000 2015,Pro-Whaling_dot_
Sun Mar 15 22:39:36 +0000 2015,help end whaling
Sun Mar 15 22:39:36 +0000 2015,end whaling
Sun Mar 15 22:41:07 +0000 2015,whaling
Sun Mar 15 22:41:07 +0000 2015,whaling program
Sun Mar 15 22:41:07 +0000 2015,Japan
Sun Mar 15 22:41:07 +0000 2015,Japan expanding controversial whaling program
Sun Mar 15 22:41:18 +0000 2015,whaling
Sun Mar 15 22:41:18 +0000 2015,whaling program
Sun Mar 15 22:41:18 +0000 2015,#BoycottJapan
Sun Mar 15 22:41:18 +0000 2015,Japan
Sun Mar 15 22:42:58 +0000 2015,whaling
Sun Mar 15 22:42:58 +0000 2015,whaling program
Sun Mar 15 22:42:58 +0000 2015,Japan
Sun Mar 15 22:42:58 +0000 2015,Japan expanding controversial whaling program
Sun Mar 15 22:43:45 +0000 2015,whaling
Sun Mar 15 22:46:05 +0000 2015,whaling
Sun Mar 15 22:46:05 +0000 2015,whaling program
Sun Mar 15 22:46:05 +0000 2015,Japan
Sun Mar 15 22:46:05 +0000 2015,Japan expanding controversial whaling program
Sun Mar 15 22:46:05 +0000 2015,Japan expanding
Sun Mar 15 22:47:19 +0000 2015,whaling
Sun Mar 15 22:47:19 +0000 2015,whaling program
Sun Mar 15 22:47:19 +0000 2015,Japan
Sun Mar 15 22:47:19 +0000 2015,Japan expanding controversial whaling program
Sun Mar 15 22:47:19 +0000 2015,Japan expanding
Sun Mar 15 22:48:05 +0000 2015,whaling program #BoycottJapan
Sun Mar 15 22:48:05 +0000 2015,controversial whaling
Sun Mar 15 22:48:05 +0000 2015,Japan expanding controversial
Sun Mar 15 22:48:05 +0000 2015,program
Sun Mar 15 22:48:05 +0000 2015,whaling program
Sun Mar 15 22:48:05 +0000 2015,#BoycottJapan
Sun Mar 15 22:48:05 +0000 2015,controversial whaling program
Sun Mar 15 22:48:05 +0000 2015,Japan expanding controversial whaling program
Sun Mar 15 22:48:05 +0000 2015,Japan
Sun Mar 15 22:57:51 +0000 2015,whaling
Sun Mar 15 22:57:51 +0000 2015,Nearly 3 million whales were killed by commercial whaling in the last century
Sun Mar 15 22:57:51 +0000 2015,were killed by commercial whaling
Sun Mar 15 22:57:51 +0000 2015,Nearly 3 million whales were killed by commercial whaling
Sun Mar 15 22:57:51 +0000 2015,3 million
Sun Mar 15 22:57:51 +0000 2015,commercial whaling
Sun Mar 15 23:05:16 +0000 2015,@SeaShepherd_USA:
Sun Mar 15 23:05:16 +0000 2015,commercial whaling
Sun Mar 15 23:05:16 +0000 2015,3 million whales were killed
Sun Mar 15 23:05:16 +0000 2015,3 million whales were killed by commercial whaling
Sun Mar 15 23:05:16 +0000 2015,whales
Sun Mar 15 23:40:15 +0000 2015,Pro-Whaling_dot_
Sun Mar 15 23:40:15 +0000 2015,Denmark is Pro-Whaling_dot_
Thu Apr 09 14:00:22 +0000 2015,whaling ships
Thu Apr 09 14:15:34 +0000 2015,#Whale &amp; #Dolphin Meat in Japan
Thu Apr 09 14:15:34 +0000 2015,#Whale
Thu Apr 09 14:15:34 +0000 2015,#CrueltyforProfit #Whaling
Thu Apr 09 14:15:34 +0000 2015,#Whaling
Thu Apr 09 14:15:34 +0000 2015,Japan
Thu Mar 12 01:11:46 +0000 2015,Whale
Thu Mar 12 01:11:46 +0000 2015,Whale Steak
Thu Mar 12 01:11:46 +0000 2015,Whale Steak &amp; Whale in Red Wine
Thu Mar 12 01:11:46 +0000 2015,#whaling
Thu Mar 12 02:07:36 +0000 2015,Japan: End Illegal Antarctic Whaling
Thu Mar 12 02:07:36 +0000 2015,Whaling
Thu Mar 12 02:07:36 +0000 2015,End Illegal Antarctic Whaling Today!
Thu Mar 12 02:07:36 +0000 2015,Illegal Antarctic Whaling
Thu Mar 12 02:07:36 +0000 2015,Japan:
Thu Mar 12 02:38:35 +0000 2015,#Tweet4Taiji
Thu Mar 12 02:38:35 +0000 2015,"Although I am the biggest whaling nation on earth,"
Thu Mar 12 02:38:35 +0000 2015,focus on Japan_dot_
Thu Mar 12 02:38:35 +0000 2015,"Although I am the biggest whaling nation on earth, (%33 of total catches) it's great you focus on Japan_dot_"
Thu Mar 12 02:38:35 +0000 2015,whaling
Thu Mar 12 02:38:35 +0000 2015,Japan_dot_
Thu Mar 12 03:35:18 +0000 2015,whale watch industry is vital for ending whaling
Thu Mar 12 03:35:18 +0000 2015,whale
Thu Mar 12 03:35:18 +0000 2015,whaling
Thu Mar 12 03:35:18 +0000 2015,Why supporting Iceland's whale watch industry is vital for ending
Thu Mar 12 03:35:18 +0000 2015,@WHALES_org:
Thu Mar 12 03:41:32 +0000 2015,Whales Must Be Protected in U_dot_S_dot_ Waters
Thu Mar 12 03:41:32 +0000 2015,Whaling
Thu Mar 12 03:41:32 +0000 2015,Whales Must Be Protected
Thu Mar 12 03:41:32 +0000 2015,Whales
Thu Mar 12 03:45:40 +0000 2015,SS is protesting whaling as business_dot_
Thu Mar 12 03:45:40 +0000 2015,protesting whaling
Thu Mar 12 03:49:30 +0000 2015,whaling slaughter
Thu Mar 12 05:28:33 +0000 2015,Whaling
Thu Mar 12 06:33:10 +0000 2015,whaling
Thu Mar 12 06:33:14 +0000 2015,whaling
Thu Mar 12 06:33:47 +0000 2015,whaling
Thu Mar 12 06:33:52 +0000 2015,whaling
Thu Mar 12 06:33:57 +0000 2015,the still-active volcano of Deception Island has a dangerous whaling past_dot_
Thu Mar 12 06:33:57 +0000 2015,whaling
Thu Mar 12 06:39:07 +0000 2015,dolphin hunting_dot_
Thu Mar 12 06:39:07 +0000 2015,whaling
Thu Mar 12 06:39:07 +0000 2015,Japan must end whaling and dolphin hunting_dot_
Thu Mar 12 06:39:07 +0000 2015,whaling and dolphin hunting_dot_
Thu Mar 12 06:39:07 +0000 2015,Japan
Thu Mar 12 07:10:29 +0000 2015,Makah Whaling
Thu Mar 12 07:10:29 +0000 2015,Whaling
Thu Mar 12 07:10:29 +0000 2015,Whales Must Be Protected
Thu Mar 12 07:10:29 +0000 2015,Whales
Thu Mar 12 08:10:07 +0000 2015,#Tweet4Taiji
Thu Mar 12 08:10:07 +0000 2015,Whale
Thu Mar 12 08:10:07 +0000 2015,Whale Steak
Thu Mar 12 08:10:07 +0000 2015,#whaling
Thu Mar 12 08:10:07 +0000 2015,Whale in Red Wine
Thu Mar 12 08:10:07 +0000 2015,#Tweet4Taiji #whaling
Thu Mar 12 08:11:54 +0000 2015,Tell Japan:
Thu Mar 12 08:11:54 +0000 2015,Japan: End Illegal Antarctic Whaling Today!
Thu Mar 12 08:11:54 +0000 2015,Antarctic Whaling
Thu Mar 12 08:11:54 +0000 2015,Whaling
Thu Mar 12 08:11:54 +0000 2015,Antarctic Whaling Today!
Thu Mar 12 08:11:54 +0000 2015,Illegal
Thu Mar 12 08:11:54 +0000 2015,Japan:
Thu Mar 12 08:11:54 +0000 2015,End Illegal Antarctic Whaling
Thu Mar 12 08:40:08 +0000 2015,whaling
Thu Mar 12 08:40:08 +0000 2015,stop illegal whaling
Thu Mar 12 08:40:08 +0000 2015,illegal whaling
Thu Mar 12 08:45:50 +0000 2015,#tweet4dolphins
Thu Mar 12 09:01:16 +0000 2015,whaling slaughter
Thu Mar 12 09:01:16 +0000 2015,whaling
Thu Mar 12 09:01:16 +0000 2015,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans
Thu Mar 12 09:01:16 +0000 2015,#Whales
Thu Mar 12 09:01:16 +0000 2015,#WhalingIsBullshit
Thu Mar 12 09:55:51 +0000 2015,The still-active volcano of Deception Island in #Antarctica has a dangerous whaling past_dot_
Thu Mar 12 09:55:51 +0000 2015,still-active volcano of Deception Island in #Antarctica has a dangerous whaling past_dot_
Thu Mar 12 09:55:51 +0000 2015,whaling past_dot_
Thu Mar 12 10:34:05 +0000 2015,#whale meat dumped in Japan
Thu Mar 12 10:34:05 +0000 2015,#whaling #whales #IWC
Thu Mar 12 10:34:05 +0000 2015,#whale
Thu Mar 12 10:34:05 +0000 2015,#whale meat
Thu Mar 12 10:34:05 +0000 2015,#whaling
Thu Mar 12 10:34:05 +0000 2015,Japan
Thu Mar 12 11:09:09 +0000 2015,"The ""Southern Ocean Whale Sanctuary"" is an area designated as a ""no hunt zone"""
Thu Mar 12 11:09:09 +0000 2015,Whale
Thu Mar 12 11:09:09 +0000 2015,whaling
Thu Mar 12 11:09:09 +0000 2015,ONLY AFTER the IWC whaling
Thu Mar 12 11:09:09 +0000 2015,moratorium is lifted_dot_
Thu Mar 12 11:39:52 +0000 2015,Tell Japan:
Thu Mar 12 11:39:52 +0000 2015,Japan: End Illegal Antarctic Whaling
Thu Mar 12 11:39:52 +0000 2015,Whaling
Thu Mar 12 11:39:52 +0000 2015,Tell Japan: End Illegal Antarctic Whaling
Thu Mar 12 11:39:52 +0000 2015,End Illegal Antarctic Whaling Today!
Thu Mar 12 11:39:52 +0000 2015,Japan:
Thu Mar 12 12:28:10 +0000 2015,mating waters of
Thu Mar 12 12:28:10 +0000 2015,humpback whales?
